ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
600030.SH,20251025,20251025,20250930,1,4,3,14820546829.0,90785010202.33,116888556926.21,12072549359.46,,442603304571.3,792850694595.95,,,,,,,,,,86920124015.18,,,,,56329920654.14,,,,,9809873579.52,851268290.2,,4841758989.73,,5587024450.99,2719461065.82,,,,,3194445919.16,,8441672204.33,,9023975492.7,,,,,,,38455703363.64,,,,,100554170416.79,,,,346225711282.47,67503852360.04,,,2026309578991.81,10111815.82,26868536154.6,,,7581113543.41,156023649657.81,,,,436791835159.55,,24940982702.41,7479248751.21,,,,,,,,,506094194311.62,400000000.0,,,,132765121537.61,,,780755554.17,362265461.74,,,,,69117649588.77,,,9786521640.2,,,,,,,,,,,,1705517239744.93,,44193801829.12,,,5767612266.51,315024726980.37,320792339246.88,2026309578991.81,,1502557777.61,34761704056.64,,191709011788.56,130626074284.77,81144631984.91,242639809871.46,,,,,,38500132.98,,,,,,,,,38578806013.48,0
600030.SH,20250829,20250829,20250630,1,4,2,14820546829.0,90787100603.23,108255573118.93,12072549359.46,,389501334903.15,740483292521.34,,,,,,,,,,67304881991.89,,,,,59231079399.09,,,,,9786701432.33,863734631.12,,4267869350.79,,5687279369.51,2636552085.19,,,,,3236765676.1,,8445730117.61,,8502279973.91,,,,,,,35947378390.26,,,,,77920003567.38,,,,307855836601.26,52093900878.75,,,1807730527885.19,10455595.41,27227937291.73,,,33978070067.29,131808066884.74,,,,401576610511.13,,25372234181.91,5000780034.48,,,,,,,,,433717503583.04,6425943.4,,,,123216769342.17,,,779610534.81,256925398.82,,,,,50883407260.38,,,12355709221.07,,,,,,,,,,,,1496806360219.7,,44041881408.28,,,5490801216.75,305433366448.74,310924167665.49,1807730527885.19,,1694011073.2,33761704056.64,,143168724499.79,106262847643.81,31246491314.37,216964422804.25,,,,,,,,,,,,,,,56916449031.47,0
600030.SH,20250430,20250430,20250331,1,4,1,14820546829.0,90787100603.23,105662834884.03,12072549359.46,,321783563604.04,777220945286.07,,,,,,,,,,75245770921.51,,,,,54497245572.73,,,,,9580778157.24,865893325.2,,5514051622.47,,5788181857.6,2414571627.99,,,,,3267927333.16,,8447148257.78,,8673203880.33,,,,,,,42052256194.36,,,,,78504206502.13,,,,259826371771.92,56397248250.35,,,1789291189074.62,163388808.56,16937949178.63,,,14325050345.62,138844801674.6,,,,451784943208.26,,23613606311.25,5187665154.79,,,,,,,,,389291213494.43,5240224016.9,,,,131265825900.85,,,795772345.31,280844121.04,,,,,48911912154.26,,,9218235610.23,,,,,,,,,,,,1481551546106.53,,43924844863.65,,,5301388787.12,302438254180.97,307739642968.09,1789291189074.62,,1408673584.96,33761704056.64,,149777174342.44,97987728236.48,46029147805.04,197401405155.98,,,,,,100457271.53,,,,,,,,,53943498211.62,0
600030.SH,20250327,20250327,20241231,1,4,4,14820546829.0,90793134329.49,99530377621.47,12072549359.46,,370646431306.03,690862193605.03,,,,,,,,,,61608887612.51,,,,,44268496074.08,,,,,9607514080.96,870131407.99,,4084831638.89,,5969570882.24,2302043824.41,,,,,3322494494.87,,8448273283.36,,7755761646.97,,,,,,,48997451660.41,,,,,68215034536.32,,,,266597397073.76,49163883092.58,,,1710710828343.76,306402008.56,14088266763.67,,,45493064352.55,124386244979.56,,,,390168959611.96,,22332424246.18,3647776768.07,,,,,,,,,362448643767.97,1063310199.28,,,,142546642302.99,,,800227977.77,361730844.9,,,,,53953627520.6,,,7115852254.98,,,,,,,,,,,,1411944156810.95,,43809289347.98,,,5657945920.65,293108725612.16,298766671532.81,1710710828343.76,,1321124068.12,30761704056.64,,138331661925.36,72343295527.94,42711433135.93,198182866746.88,,,,,,74607018.77,,,,,,,,,80243126877.17,0
600030.SH,20241030,20241030,20240930,1,4,3,14820546829.0,90807357593.6,102160173399.27,11640007995.51,,347973538272.21,760777218869.28,,,,,,,,,,51187294879.76,,,,,40778947383.48,,,,,9608261485.41,884497835.99,,6333050485.45,,6425611435.59,2157913738.26,,,,,3249451979.66,,8434399514.82,,4510029356.7,,,,,,,43249893222.86,,,,,70971942164.47,,,,263643273721.09,42438252405.32,,,1731716155344.04,337657820.76,22168293467.55,,,28293642804.41,124491647077.22,,,,394154221914.32,,20581913428.84,2286783367.91,,,,,,,,,377013234433.29,,,,,134088005615.77,,,641351358.23,422040732.56,,,,,56631360128.06,,,8297326102.82,,,,,,,,,,,,1439753625230.35,,40587198473.27,,,5447395980.71,286515134132.98,291962530113.69,1731716155344.04,,738145785.69,25761704056.64,,113407922292.31,126190308324.15,34260310414.49,233755704742.03,,,,,,21105058.64,,,,,,,,,66065145245.85,1
600030.SH,20241030,20241030,20240930,1,4,3,14820546829.0,90807357593.6,102160173399.27,11640007995.51,,347973538272.21,760777218869.28,,,,,,,,,,51187294879.76,,,,,40778947383.48,,,,,9608261485.41,884497835.99,,6333050485.45,,6425611435.59,2157913738.26,,,,,3249451979.66,,8434399514.82,,4510029356.7,,,,,,,43249893222.86,,,,,70971942164.47,,,,263643273721.09,42438252405.32,,,1731716155344.04,337657820.76,22168293467.55,,,28293642804.41,124491647077.22,,,,394154221914.32,,20581913428.84,2286783367.91,,,,,,,,,377013234433.29,,,,,134088005615.77,,,641351358.23,422040732.56,,,,,56631360128.06,,,8297326102.82,,,,,,,,,,,,1439753625230.35,,40587198473.27,,,5447395980.71,286515134132.98,291962530113.69,1731716155344.04,,738145785.69,25761704056.64,,113407922292.31,126190308324.15,34260310414.49,233755704742.03,,,,,,21105058.64,,,,,,,,,66065145245.85,0
600030.SH,20240829,20240829,20240630,1,4,2,14820546829.0,90811377027.45,96390002763.52,11640007995.51,,280373216827.24,637156570963.19,,,,,,,,,,46167092685.85,,,,,56095753406.95,,,,,9807989410.67,888085299.66,,4357087141.66,,6579930505.07,2098952111.11,,,,,3272532499.96,,8443428936.9,,5809752540.04,,,,,,,40284024504.35,,,,,62098916214.08,,,,199188177660.0,36686801382.9,,,1495011600037.17,363920072.75,8805401932.42,,,40030360228.29,104943528858.72,,,,298742018918.78,,21594698028.95,2047532506.55,,,,,,,,,288968311532.62,1680000.0,,,,144860501163.15,,,705986539.53,329253932.08,,,,,43407362792.26,,,14523393742.48,,,,,,,,,,,,1210528703115.17,,40459242415.61,,,5211387426.12,279271509495.88,284482896922.0,1495011600037.17,,1388628408.15,23761704056.64,,113359327509.92,79260673356.04,36412682461.81,202382725536.97,,,,,,32232776.59,,,,,,,,,69625839724.42,1
600030.SH,20240427,20240427,20240331,1,4,1,14820546829.0,90810573737.85,98128907518.14,11640007995.51,,334349441328.58,673004489900.31,,,,,,,,,,46896036618.36,,,,,49773847036.24,,,,,9658930603.56,896074446.25,,6569962600.76,,6642099302.29,2096413293.5,,,,,3308102190.83,,8440878522.39,,5600497317.44,,,,,,,35576751853.13,,,,,62022157103.38,,,,214352090291.87,34660554927.86,,,1567330467626.26,260710850.82,6050141276.28,,,14041374460.86,88197188030.86,,,,396527201133.33,,19744481231.17,2631732079.97,,,,,,,,,298873118008.83,170355967.66,,,,149487360383.34,,,778731916.79,120489658.52,,,,,39132194824.56,,,7707215831.3,,,,,,,,,,,,1281425588671.87,,40356225684.9,,,5004034340.21,280900844614.18,285904878954.39,1567330467626.26,,1382878792.14,23761704056.64,,114279716136.22,76855525684.21,47060436466.46,208164126568.95,,,,,,16101299.48,,,,,,,,,63774432429.26,0
600030.SH,20240427,20240427,20240331,1,4,1,14820546829.0,90810573737.85,98128907518.14,11640007995.51,,334349441328.58,673004489900.31,,,,,,,,,,46896036618.36,,,,,49773847036.24,,,,,9658930603.56,896074446.25,,6569962600.76,,6642099302.29,2096413293.5,,,,,3308102190.83,,8440878522.39,,5600497317.44,,,,,,,35576751853.13,,,,,62022157103.38,,,,214352090291.87,34660554927.86,,,1567330467626.26,260710850.82,6050141276.28,,,14041374460.86,88197188030.86,,,,396527201133.33,,19744481231.17,2631732079.97,,,,,,,,,298873118008.83,170355967.66,,,,149487360383.34,,,778731916.79,120489658.52,,,,,39132194824.56,,,7707215831.3,,,,,,,,,,,,1281425588671.87,,40356225684.9,,,5004034340.21,280900844614.18,285904878954.39,1567330467626.26,,1382878792.14,23761704056.64,,114279716136.22,76855525684.21,47060436466.46,208164126568.95,,,,,,16101299.48,,,,,,,,,63774432429.26,1
600030.SH,20240327,20240327,20231231,1,4,4,14820546829.0,90824612393.5,93449787059.61,11640007995.51,,302792491927.58,625046775091.83,,,,,,,,,,45999597845.68,,,,,62209156076.62,,,,,9650008845.75,904504718.35,,4766278895.18,,6756965729.27,2050751195.13,,,,,3352039017.53,,8439523765.04,,6693864655.45,,,,,,,32754244590.94,,,,,62181919843.48,,,,205906733690.67,33112290817.22,,,1453359126043.71,461255543.04,7613933729.87,,,53623195102.93,86462197393.13,,,,283346323073.66,,19779839972.67,2502744484.17,,,,,,,,,283820892187.89,35356000.0,,,,143808672319.38,,,867663990.49,170274770.59,,,,,32006021134.59,,,6740488964.01,,,,,,,,,,,,1179159917980.1,,40250609738.18,,,5359599592.78,268839608470.83,274199208063.61,1453359126043.71,,1092340398.39,16761704056.64,,118745730276.99,67924047626.03,57407011865.67,198061310038.86,,,,,,24140594.34,,,,,,,,,81183382445.21,1
600030.SH,20240327,20240327,20231231,1,4,4,14820546829.0,90824612393.5,93449787059.61,11640007995.51,,302792491927.58,625046775091.83,,,,,,,,,,45999597845.68,,,,,62209156076.62,,,,,9650008845.75,904504718.35,,4766278895.18,,6756965729.27,2050751195.13,,,,,3352039017.53,,8439523765.04,,6693864655.45,,,,,,,32754244590.94,,,,,62181919843.48,,,,205906733690.67,33112290817.22,,,1453359126043.71,461255543.04,7613933729.87,,,53623195102.93,86462197393.13,,,,283346323073.66,,19779839972.67,2502744484.17,,,,,,,,,283820892187.89,35356000.0,,,,143808672319.38,,,867663990.49,170274770.59,,,,,32006021134.59,,,6740488964.01,,,,,,,,,,,,1179159917980.1,,40250609738.18,,,5359599592.78,268839608470.83,274199208063.61,1453359126043.71,,1092340398.39,16761704056.64,,118745730276.99,67924047626.03,57407011865.67,198061310038.86,,,,,,24140594.34,,,,,,,,,81183382445.21,0
600030.SH,20231031,20231031,20230930,1,4,3,14820546829.0,90927655386.86,93710484533.26,11293892915.47,,287094915618.51,656800018400.38,,,,,,,,,,42575649974.61,,,,,41007489952.66,,,,,9762303209.89,935204108.31,,3837138586.97,,6654436479.14,1962651931.74,,,,,3242806889.47,,8447170612.97,,9589489704.03,,,,,,,35932115902.38,,,,,65135203720.96,,,,211321861341.0,33889907197.56,,,1412821215130.52,1080642148.75,2195954386.86,,,23998689691.26,98044722134.69,,,,291834842321.09,,19508764144.27,2548236617.82,,,,,,,,,286799497574.0,457533469.35,,,,124754557643.28,,,867961511.71,3237560254.3,,,,,33467938789.88,,,6245014434.94,,,,,,,,,,,,1145161521036.96,,37178923260.71,,,5201308757.64,262458385335.92,267659694093.56,1412821215130.52,,765178353.98,13761704056.64,,113771411759.34,64643489652.8,48859892007.71,198838378323.08,,,,,,16021878.43,,,,,,,,,57373116075.05,1
600030.SH,20230830,20230830,20230630,1,4,2,14820546829.0,90927344301.5,88837062826.49,11293892915.47,,348023101191.06,588048554476.44,,,,,,,,,,45406700827.21,,,,,33345341898.93,,,,,9968301945.6,949496566.93,,2753460640.49,,6696134396.47,1826244737.65,,,,,3274496417.92,,8450383190.61,,10465169832.16,,,,,,,37949153055.9,,,,,70636398688.98,,,,228110826995.95,36438737345.47,,,1425938979597.33,528679089.96,10391345284.23,,,18876092260.47,92346067537.69,,,,257933527434.63,,21693420471.72,3429338768.65,,,,,,,,,306748297351.9,1355914189.93,,,,125432280108.92,,,902087550.6,2583719258.49,,,,,38766710422.78,,,14260335458.66,,,,,,,,,,,,1163082167612.37,,37070901636.49,,,4997303105.94,257859508879.02,262856811984.96,1425938979597.33,,1148056313.43,13761704056.64,,111103891234.11,73814417301.66,42344706798.07,223592507260.65,,,,,,7216396.64,,,,,,,,,71192312001.08,1
600030.SH,20230830,20230830,20230630,1,4,2,14820546829.0,90927344301.5,88837062826.49,11293892915.47,,348023101191.06,588048554476.44,,,,,,,,,,45406700827.21,,,,,33345341898.93,,,,,9968301945.6,949496566.93,,2753460640.49,,6696134396.47,1826244737.65,,,,,3274496417.92,,8450383190.61,,10465169832.16,,,,,,,37949153055.9,,,,,70636398688.98,,,,228110826995.95,36438737345.47,,,1425938979597.33,528679089.96,10391345284.23,,,18876092260.47,92346067537.69,,,,257933527434.63,,21693420471.72,3429338768.65,,,,,,,,,306748297351.9,1355914189.93,,,,125432280108.92,,,902087550.6,2583719258.49,,,,,38766710422.78,,,14260335458.66,,,,,,,,,,,,1163082167612.37,,37070901636.49,,,4997303105.94,257859508879.02,262856811984.96,1425938979597.33,,1148056313.43,13761704056.64,,111103891234.11,73814417301.66,42344706798.07,223592507260.65,,,,,,7216396.64,,,,,,,,,71192312001.08,0
600030.SH,20230428,20230428,20230331,1,4,1,14820546829.0,90934224733.88,90420957163.03,11293892915.47,,330798567398.57,631231481472.37,,,,,,,,,,48778094815.03,,,,,32332724901.62,,,,,9653569764.47,947747902.81,,3065694795.81,,6654526760.54,1792544123.14,,,,,3342934156.04,,8424190149.15,,10109828744.82,,,,,,,28332248181.32,,,,,71778470935.92,,,,222675047531.06,29557008387.06,,,1440177203374.77,527619758.1,9590181684.22,,,24024619697.81,97786977302.97,,,,303485167813.88,,21485761456.33,5310469683.1,,,,,,,,,293126888070.29,8458020473.59,,,,134142174540.34,,,896257868.29,2038746082.35,,,,,28266842873.32,,,6785217128.16,,,,,,,,,,,,1176978879008.94,,36985947233.25,,,4740649662.62,258457674703.21,263198324365.83,1440177203374.77,,240401771.94,13761704056.64,,111931234515.54,69069474714.52,30574044948.4,208619236984.1,,,,,,14614646.44,,,,,,,,,69927177694.96,0
600030.SH,20230428,20230428,20230331,1,4,1,14820546829.0,90934224733.88,90420957163.03,11293892915.47,,330798567398.57,631231481472.37,,,,,,,,,,48778094815.03,,,,,32332724901.62,,,,,9653569764.47,947747902.81,,3065694795.81,,6654526760.54,1792544123.14,,,,,3342934156.04,,8424190149.15,,10109828744.82,,,,,,,28332248181.32,,,,,71778470935.92,,,,222675047531.06,29557008387.06,,,1440177203374.77,527619758.1,9590181684.22,,,24024619697.81,97786977302.97,,,,303485167813.88,,21485761456.33,5310469683.1,,,,,,,,,293126888070.29,8458020473.59,,,,134142174540.34,,,896257868.29,2038746082.35,,,,,28266842873.32,,,6785217128.16,,,,,,,,,,,,1176978879008.94,,36985947233.25,,,4740649662.62,258457674703.21,263198324365.83,1440177203374.77,,240401771.94,13761704056.64,,111931234515.54,69069474714.52,30574044948.4,208619236984.1,,,,,,14614646.44,,,,,,,,,69927177694.96,1
600030.SH,20230331,20230331,20221231,1,4,4,14820546829.0,90936199680.71,85229292668.51,11293892915.47,,316234196407.98,530922692149.83,,,,,,,,,,41891038748.5,,,,,31483058571.34,,,,,9648717804.57,953997262.67,,3498070134.18,,6702481766.21,1579833780.72,,,,,3421367752.83,,8431566853.92,,11256113374.02,,,,,,,36388726601.68,,,,,69158114878.44,,,,218283647437.39,27439623989.24,,,1308289281705.92,387746599.89,9801009030.7,,,29580862731.58,91115595437.92,,,,214283094912.92,,19819854927.61,5576161365.06,,,,,,,,,279402254030.26,15253774089.37,,,,127328111234.8,,,949069628.26,3176625188.23,,,,,28122498106.75,,,5977245582.61,,,,,,,,,,,,1049917243243.36,,36884302482.42,,,5253951414.46,253118087048.1,258372038462.56,1308289281705.92,,192148415.35,13761704056.64,,106976333285.12,57522769957.68,11859811150.47,205286794713.94,,,,,,24952161.68,,,,,,,,,70115173525.66,0
600030.SH,20230331,20230331,20221231,1,4,4,14820546829.0,90936199680.71,85229292668.51,11293892915.47,,316234196407.98,530922692149.83,,,,,,,,,,41891038748.5,,,,,31483058571.34,,,,,9648717804.57,953997262.67,,3498070134.18,,6702481766.21,1579833780.72,,,,,3421367752.83,,8431566853.92,,11256113374.02,,,,,,,36388726601.68,,,,,69158114878.44,,,,218283647437.39,27439623989.24,,,1308289281705.92,387746599.89,9801009030.7,,,29580862731.58,91115595437.92,,,,214283094912.92,,19819854927.61,5576161365.06,,,,,,,,,279402254030.26,15253774089.37,,,,127328111234.8,,,949069628.26,3176625188.23,,,,,28122498106.75,,,5977245582.61,,,,,,,,,,,,1049917243243.36,,36884302482.42,,,5253951414.46,253118087048.1,258372038462.56,1308289281705.92,,192148415.35,13761704056.64,,106976333285.12,57522769957.68,11859811150.47,205286794713.94,,,,,,24952161.68,,,,,,,,,70115173525.66,1
600030.SH,20221029,20221029,20220930,1,4,3,14820546829.0,90937988913.07,85522047206.78,9985076915.57,,353529590792.76,539427622400.29,,,,,,,,,,42002939338.15,,,,,31026802659.25,,,,,8800769361.63,956988559.07,,4142560849.73,,6657793269.69,1614459708.35,,,,,3401559163.17,,8756016831.08,,11413045420.62,,,,,,,47662318913.74,,,,,69653292325.77,,,,211227548613.98,26836742826.23,,,1335253231875.58,585165797.39,7486365065.42,,,29228972768.89,84799511891.84,,,,227710397836.88,,19750891133.32,5327731571.16,,,,,,,,,279027218334.92,836365130.39,,,,153553155708.53,,,859862986.64,3737590657.16,,,,,33867586056.78,,,6545881140.72,,,,,,,,,,,,1081441179703.43,,33291994277.61,,,5017982202.72,248794069969.43,253812052172.15,1335253231875.58,,474711770.76,13761704056.64,,104455587707.35,57449925624.49,10461037566.92,215671408332.54,,,,,,84851584.93,,,,,,,,,42232534954.16,0
600030.SH,20220830,20220830,20220630,1,4,2,14820546829.0,90937877193.48,80402909031.45,9985076915.57,,399157861858.71,556043648907.93,,,,,,,,,,41227594870.28,,,,,35630728899.33,,,,,8751508896.84,931135766.92,,4320250340.18,,6562514613.38,1486383198.5,,,,,3448333491.13,,8710411733.97,,8444693627.28,,,,,,,31215253696.84,,,,,68035127569.91,,,,227303764298.78,29281166692.57,,,1403186515175.87,582324160.01,7113949820.87,,,48362039252.32,95068942589.83,,,,246388055403.81,,19293541822.73,2989857312.2,,,,,,,,,304500363985.19,306436551.57,,,,159389398969.54,,,844535372.47,3716956052.48,,,,,31457962816.23,,,14791286910.46,,,,,,,,,,,,1155698681321.08,,33165636270.56,,,4673919782.43,242813914072.36,247487833854.79,1403186515175.87,,-259836224.34,13761704056.64,,111408962764.09,61523703270.64,11357191043.15,207302397913.63,,,,,,360768759.38,,,,,,,,,54252324374.84,0
600030.SH,20220429,20220429,20220331,1,4,1,14820546829.0,90936315532.98,82659134656.3,9985076915.64,,375050802926.62,536128281980.76,,,,,,,,,,43628435659.97,,,,,25543297632.86,,,,,9061877001.37,943600340.02,,6522419893.55,,6538394476.97,1332009352.21,,,,,3493284947.71,,8665533400.58,,8563776590.59,,,,,,,33117850595.49,,,,,63108836591.53,,,,218351467666.22,30673154829.86,,,1362130539501.33,430192059.23,5498219422.66,,,40290987180.57,72503495598.88,,,,255456511445.27,,20090430792.12,4616274015.33,,,,,,,,,290225446033.02,2207852374.04,,,,172865613455.41,,,888720838.56,2834291038.4,,,,,26675489906.73,,,8404981390.12,,,,,,,,,,,,1113396186585.36,,33070236372.42,,,4414153371.67,244320199544.3,248734352915.97,1362130539501.33,,-912814818.68,13761704056.64,,114174286084.88,60985060187.61,12290345767.85,195898548961.4,,,,,,338142964.67,,,,,,,,,63231851802.79,0
